Comp_Name	Box_Name	Subtype_NO	BoardIn_NO	Scan_NO	CAD_X	CAD_Y	CAD_Width	CAD_Height	Board_Side	Solder_ThicknessN1_Layer1	Solder_Area_Layer1	Absolute_Height_Layer1	Solder_ThicknessN1_Layer2	Solder_Area_Layer2	Absolute_Height_Layer2	Solder_ThicknessN1_Layer3	Solder_Area_Layer3	Solder_PTH_Filling_PIP_Layer3	Absolute_Height_Layer3	Short_Left1_Layer4	Short_Top1_Layer4	Short_Right1_Layer4	Short_Bottom1_Layer4	Absolute_Height_Layer4	Location_X(pixel)	Location_Y(pixel)	Initial_H	Retry_H	Laser_Height	
RLY100_2	1	0	1	9	0.000	0.000	0.000	0.000	Bottom	16.0	1.4460	-0.020615	29.3	1.8921	-0.970615	36.6	1.8463	100.0000	-1.445615	0.0	0.0	0.0	0.0	-1.920615	2960	4647	-1.920615	-1.920615	-1.920615	
RLY100_2	1	0	1	10	0.000	0.000	0.000	0.000	Bottom	15.5	1.4307	0.132117	25.9	1.8307	-0.817883	35.3	1.8670	100.0000	-1.292883	0.0	0.0	0.0	0.0	-1.767883	2960	4647	-1.767883	-1.767883	-1.767883	
RLY100_2	1	0	1	11	0.000	0.000	0.000	0.000	Bottom	16.2	1.5440	-0.005264	28.5	1.9059	-0.955264	36.6	1.8471	100.0000	-1.430264	0.0	0.0	0.0	0.0	-1.905264	2960	4647	-1.905264	-1.905264	-1.905264	
RLY100_2	1	0	1	12	0.000	0.000	0.000	0.000	Bottom	15.9	1.4970	0.056998	27.3	1.8700	-0.893002	36.0	1.8335	100.0000	-1.368002	0.0	0.0	0.0	0.0	-1.843002	2960	4647	-1.843002	-1.843002	-1.843002	
RLY100_2	1	0	1	13	0.000	0.000	0.000	0.000	Bottom	15.5	1.4247	0.131683	26.1	1.8611	-0.818317	35.0	1.8666	100.0000	-1.293316	0.0	0.0	0.0	0.0	-1.768317	2960	4647	-1.768316	-1.768317	-1.768316	
RLY100_2	1	0	1	14	0.000	0.000	0.000	0.000	Bottom	16.6	1.5161	-0.093472	30.3	1.9124	-1.043472	37.6	1.8233	100.0000	-1.518472	0.0	0.0	0.0	0.0	-1.993472	2960	4647	-1.993472	-1.993472	-1.993472	
RLY100_2	1	0	1	15	0.000	0.000	0.000	0.000	Bottom	15.4	1.4027	0.131573	25.8	1.9428	-0.818427	35.1	1.8584	100.0000	-1.293427	0.0	0.0	0.0	0.0	-1.768427	2960	4647	-1.768427	-1.768427	-1.768427	
RLY100_2	1	0	1	16	0.000	0.000	0.000	0.000	Bottom	15.9	1.5133	0.061680	27.0	1.9202	-0.888320	36.0	1.8273	100.0000	-1.363320	0.0	0.0	0.0	0.0	-1.838320	2960	4647	-1.838320	-1.838320	-1.838320	
RLY100_2	1	0	1	17	0.000	0.000	0.000	0.000	Bottom	16.0	1.4277	0.010112	28.3	1.9249	-0.939888	36.6	1.8479	100.0000	-1.414888	0.0	0.0	0.0	0.0	-1.889888	2960	4647	-1.889888	-1.889888	-1.889888	
RLY100_2	1	0	1	18	0.000	0.000	0.000	0.000	Bottom	15.5	1.4044	0.130547	26.0	1.8206	-0.819453	35.3	1.8646	97.2632	-1.294453	0.0	0.0	0.0	0.0	-1.769453	2960	4647	-1.769453	-1.769453	-1.769453	
RLY100_2	1	0	1	19	0.000	0.000	0.000	0.000	Bottom	16.3	1.4865	-0.059737	29.4	1.8445	-1.009737	37.3	1.8433	100.0000	-1.484737	0.0	0.0	0.0	0.0	-1.959737	2960	4647	-1.959737	-1.959737	-1.959737	
RLY100_2	1	0	1	20	0.000	0.000	0.000	0.000	Bottom	15.6	1.5253	0.129515	26.1	1.8563	-0.820485	35.5	1.7500	100.0000	-1.295485	0.0	0.0	0.0	0.0	-1.770486	2960	4647	-1.770486	-1.770486	-1.770486	
RLY100_2	1	0	1	21	0.000	0.000	0.000	0.000	Bottom	16.3	1.5781	0.009310	28.6	1.7874	-0.940690	36.7	1.8267	100.0000	-1.415690	0.0	0.0	0.0	0.0	-1.890690	2960	4647	-1.890690	-1.890690	-1.890690	
RLY100_2	1	0	1	22	0.000	0.000	0.000	0.000	Bottom	16.5	1.4913	-0.059557	29.5	1.8973	-1.009557	37.3	1.8155	100.0000	-1.484557	0.0	0.0	0.0	0.0	-1.959557	2960	4647	-1.959557	-1.959557	-1.959557	
RLY100_2	1	0	1	23	0.000	0.000	0.000	0.000	Bottom	16.6	1.5137	-0.009528	28.9	1.9250	-0.959528	37.4	1.8448	100.0000	-1.434528	0.0	0.0	0.0	0.0	-1.909528	2960	4647	-1.909528	-1.909528	-1.909528	
RLY100_2	1	0	1	24	0.000	0.000	0.000	0.000	Bottom	15.6	1.4211	0.129606	26.2	1.8231	-0.820394	35.9	1.9200	96.0000	-1.295394	0.0	0.0	0.0	0.0	-1.770394	2960	4647	-1.770394	-1.770394	-1.770394	
RLY100_2	1	0	1	25	0.000	0.000	0.000	0.000	Bottom	16.3	1.4921	0.061909	27.4	1.8237	-0.888091	36.3	1.8310	100.0000	-1.363091	0.0	0.0	0.0	0.0	-1.838091	2960	4647	-1.838091	-1.838091	-1.838091	
RLY100_2	1	0	1	26	0.000	0.000	0.000	0.000	Bottom	16.4	1.4649	-0.008792	29.2	1.8723	-0.958792	37.2	1.7933	100.0000	-1.433792	0.0	0.0	0.0	0.0	-1.908792	2960	4647	-1.908792	-1.908792	-1.908792	
RLY100_2	1	0	1	27	0.000	0.000	0.000	0.000	Bottom	15.7	1.4112	0.129947	26.2	1.8575	-0.820053	35.5	1.8723	100.0000	-1.295053	0.0	0.0	0.0	0.0	-1.770053	2960	4647	-1.770053	-1.770053	-1.770053	
RLY100_2	1	0	1	28	0.000	0.000	0.000	0.000	Bottom	16.5	1.4673	-0.024920	29.3	1.8285	-0.974920	37.2	1.9151	100.0000	-1.449920	0.0	0.0	0.0	0.0	-1.924920	2960	4647	-1.924920	-1.924920	-1.924920	
RLY100_2	1	0	1	29	0.000	0.000	0.000	0.000	Bottom	15.6	1.3642	0.143078	25.8	1.8903	-0.806922	35.1	1.8508	97.4737	-1.281922	0.0	0.0	0.0	0.0	-1.756922	2960	4647	-1.756922	-1.756922	-1.756922	
RLY100_2	1	0	1	30	0.000	0.000	0.000	0.000	Bottom	16.1	1.4186	0.061473	27.5	1.8906	-0.888527	36.3	1.7959	100.0000	-1.363527	0.0	0.0	0.0	0.0	-1.838527	2960	4647	-1.838528	-1.838527	-1.838528	
RLY100_2	2	0	1	1	0.000	0.000	0.000	0.000	Bottom	16.4	1.4008	0.111677	31.5	1.9791	-0.838323	41.8	1.8214	100.0000	-1.313323	0.0	0.0	0.0	0.0	-1.788323	1860	4650	-1.788323	-1.788323	-1.788323	
RLY100_2	2	0	1	2	0.000	0.000	0.000	0.000	Bottom	15.9	1.4582	0.220588	29.2	1.8509	-0.729412	40.0	1.8433	100.0000	-1.204412	0.0	0.0	0.0	0.0	-1.679412	1860	4650	-1.679412	-1.679412	-1.679412	
RLY100_2	2	0	1	3	0.000	0.000	0.000	0.000	Bottom	16.4	1.3210	0.168040	30.1	1.8920	-0.781959	40.9	1.8594	100.0000	-1.256959	0.0	0.0	0.0	0.0	-1.731959	1860	4650	-1.731960	-1.731959	-1.731960	
RLY100_2	2	0	1	4	0.000	0.000	0.000	0.000	Bottom	16.9	1.5276	0.118393	31.1	1.8772	-0.831607	41.2	1.8457	100.0000	-1.306607	0.0	0.0	0.0	0.0	-1.781607	1860	4650	-1.781607	-1.781607	-1.781607	
RLY100_2	2	0	1	5	0.000	0.000	0.000	0.000	Bottom	16.1	1.3929	0.219533	29.9	1.9095	-0.730467	40.1	1.8625	100.0000	-1.205467	0.0	0.0	0.0	0.0	-1.680467	1860	4650	-1.680467	-1.680467	-1.680467	
RLY100_2	2	0	1	6	0.000	0.000	0.000	0.000	Bottom	17.1	1.6847	0.075225	32.9	1.9315	-0.874775	42.0	1.8037	100.0000	-1.349775	0.0	0.0	0.0	0.0	-1.824775	1860	4650	-1.824775	-1.824775	-1.824775	
RLY100_2	2	0	1	7	0.000	0.000	0.000	0.000	Bottom	16.2	1.4571	0.219275	29.8	1.8861	-0.730725	40.1	1.8816	100.0000	-1.205725	0.0	0.0	0.0	0.0	-1.680725	1860	4650	-1.680725	-1.680725	-1.680725	
RLY100_2	2	0	1	8	0.000	0.000	0.000	0.000	Bottom	16.4	1.5838	0.169215	30.8	1.9810	-0.780785	40.9	1.8443	100.0000	-1.255785	0.0	0.0	0.0	0.0	-1.730785	1860	4650	-1.730785	-1.730785	-1.730785	
RLY100_2	2	0	1	9	0.000	0.000	0.000	0.000	Bottom	17.2	1.5395	0.104608	32.3	1.9311	-0.845392	42.0	1.8159	100.0000	-1.320392	0.0	0.0	0.0	0.0	-1.795392	1860	4650	-1.795392	-1.795392	-1.795392	
RLY100_2	2	0	1	10	0.000	0.000	0.000	0.000	Bottom	16.3	1.3451	0.219454	30.2	1.8210	-0.730546	40.4	1.8747	100.0000	-1.205546	0.0	0.0	0.0	0.0	-1.680546	1860	4650	-1.680546	-1.680546	-1.680546	
RLY100_2	2	0	1	11	0.000	0.000	0.000	0.000	Bottom	17.3	1.6390	0.117186	32.0	1.8489	-0.832814	41.7	1.8560	100.0000	-1.307814	0.0	0.0	0.0	0.0	-1.782814	1860	4650	-1.782814	-1.782814	-1.782814	
RLY100_2	2	0	1	12	0.000	0.000	0.000	0.000	Bottom	16.9	1.4515	0.162716	31.1	1.8776	-0.787284	41.3	1.8123	100.0000	-1.262284	0.0	0.0	0.0	0.0	-1.737284	1860	4650	-1.737284	-1.737284	-1.737284	
RLY100_2	2	0	1	13	0.000	0.000	0.000	0.000	Bottom	16.3	1.4081	0.218830	30.4	1.9063	-0.731170	40.1	1.8385	100.0000	-1.206170	0.0	0.0	0.0	0.0	-1.681170	1860	4650	-1.681170	-1.681170	-1.681170	
RLY100_2	2	0	1	14	0.000	0.000	0.000	0.000	Bottom	17.6	1.4985	0.043719	33.9	1.9008	-0.906281	42.5	1.8229	100.0000	-1.381281	0.0	0.0	0.0	0.0	-1.856281	1860	4650	-1.856281	-1.856281	-1.856281	
RLY100_2	2	0	1	15	0.000	0.000	0.000	0.000	Bottom	16.3	1.4356	0.218731	30.4	1.9553	-0.731269	40.2	1.8792	100.0000	-1.206269	0.0	0.0	0.0	0.0	-1.681269	1860	4650	-1.681269	-1.681269	-1.681269	
RLY100_2	2	0	1	16	0.000	0.000	0.000	0.000	Bottom	16.9	1.5791	0.166450	31.5	1.9159	-0.783550	41.1	1.8387	100.0000	-1.258550	0.0	0.0	0.0	0.0	-1.733550	1860	4650	-1.733550	-1.733550	-1.733550	
RLY100_2	2	0	1	17	0.000	0.000	0.000	0.000	Bottom	17.3	1.6416	0.123648	31.8	1.9329	-0.826352	41.5	1.8440	100.0000	-1.301352	0.0	0.0	0.0	0.0	-1.776352	1860	4650	-1.776352	-1.776352	-1.776352	
RLY100_2	2	0	1	18	0.000	0.000	0.000	0.000	Bottom	16.2	1.4240	0.217888	30.5	1.8615	-0.732112	40.6	1.9118	100.0000	-1.207112	0.0	0.0	0.0	0.0	-1.682112	1860	4650	-1.682112	-1.682112	-1.682112	
RLY100_2	2	0	1	19	0.000	0.000	0.000	0.000	Bottom	17.4	1.5862	0.071704	33.6	1.9000	-0.878296	42.2	1.7964	100.0000	-1.353296	0.0	0.0	0.0	0.0	-1.828296	1860	4650	-1.828296	-1.828296	-1.828296	
RLY100_2	2	0	1	20	0.000	0.000	0.000	0.000	Bottom	16.2	1.4400	0.217060	30.3	1.8817	-0.732940	40.3	1.8666	100.0000	-1.207940	0.0	0.0	0.0	0.0	-1.682940	1860	4650	-1.682940	-1.682940	-1.682940	
RLY100_2	2	0	1	21	0.000	0.000	0.000	0.000	Bottom	17.3	1.5785	0.122666	31.8	1.9512	-0.827334	41.4	1.8232	100.0000	-1.302334	0.0	0.0	0.0	0.0	-1.777334	1860	4650	-1.777334	-1.777334	-1.777334	
RLY100_2	2	0	1	22	0.000	0.000	0.000	0.000	Bottom	17.4	1.5011	0.071756	33.7	1.9308	-0.878244	42.3	1.8376	100.0000	-1.353244	0.0	0.0	0.0	0.0	-1.828244	1860	4650	-1.828244	-1.828244	-1.828244	
RLY100_2	2	0	1	23	0.000	0.000	0.000	0.000	Bottom	17.2	1.6379	0.113250	32.6	1.9600	-0.836750	42.4	1.8149	100.0000	-1.311750	0.0	0.0	0.0	0.0	-1.786750	1860	4650	-1.786750	-1.786750	-1.786750	
RLY100_2	2	0	1	24	0.000	0.000	0.000	0.000	Bottom	16.6	1.4766	0.216736	30.8	1.8470	-0.733264	41.1	1.8170	100.0000	-1.208264	0.0	0.0	0.0	0.0	-1.683264	1860	4650	-1.683264	-1.683264	-1.683264	
RLY100_2	2	0	1	25	0.000	0.000	0.000	0.000	Bottom	17.0	1.4555	0.166021	31.8	1.9018	-0.783979	41.5	1.7984	100.0000	-1.258979	0.0	0.0	0.0	0.0	-1.733979	1860	4650	-1.733979	-1.733979	-1.733979	
RLY100_2	2	0	1	26	0.000	0.000	0.000	0.000	Bottom	16.9	1.5652	0.113590	32.7	1.9134	-0.836410	42.2	1.8658	100.0000	-1.311410	0.0	0.0	0.0	0.0	-1.786410	1860	4650	-1.786410	-1.786410	-1.786410	
RLY100_2	2	0	1	27	0.000	0.000	0.000	0.000	Bottom	16.9	1.5085	0.217531	30.9	1.8348	-0.732469	40.5	1.8430	100.0000	-1.207469	0.0	0.0	0.0	0.0	-1.682469	1860	4650	-1.682469	-1.682469	-1.682469	
RLY100_2	2	0	1	28	0.000	0.000	0.000	0.000	Bottom	17.4	1.4409	0.100338	33.0	1.9381	-0.849662	42.1	1.8903	100.0000	-1.324662	0.0	0.0	0.0	0.0	-1.799662	1860	4650	-1.799662	-1.799662	-1.799662	
RLY100_2	2	0	1	29	0.000	0.000	0.000	0.000	Bottom	16.6	1.4814	0.234338	29.8	1.8792	-0.715662	40.5	1.8857	100.0000	-1.190662	0.0	0.0	0.0	0.0	-1.665662	1860	4650	-1.665662	-1.665662	-1.665662	
RLY100_2	2	0	1	30	0.000	0.000	0.000	0.000	Bottom	17.0	1.5193	0.166058	31.7	1.9147	-0.783942	41.6	1.8913	100.0000	-1.258942	0.0	0.0	0.0	0.0	-1.733942	1860	4650	-1.733942	-1.733942	-1.733942	
RLY100_2	3	1	1	1	0.000	0.000	0.000	0.000	Bottom	22.1	5.9873	-0.004894	28.9	6.5706	-0.954894	32.9	6.8805	100.0000	-1.429894	0.0	0.0	40.9	0.0	-1.904894	2960	3844	-1.904894	-1.904894	-1.904894	
RLY100_2	3	1	1	2	0.000	0.000	0.000	0.000	Bottom	21.8	6.0973	0.156320	27.1	7.0558	-0.793680	31.5	6.9088	100.0000	-1.268680	0.7	0.0	11.2	0.0	-1.743680	2960	3844	-1.743680	-1.743680	-1.743680	
RLY100_2	3	1	1	3	0.000	0.000	0.000	0.000	Bottom	22.1	6.6407	0.078988	27.8	6.7763	-0.871012	32.2	6.8833	100.0000	-1.346012	0.0	0.0	27.2	0.1	-1.821012	2960	3844	-1.821012	-1.821012	-1.821012	
RLY100_2	3	1	1	4	0.000	0.000	0.000	0.000	Bottom	22.0	5.6624	0.004483	28.3	6.8942	-0.945517	32.7	6.6066	100.0000	-1.420517	4.6	0.3	60.4	0.0	-1.895517	2960	3844	-1.895517	-1.895517	-1.895517	
RLY100_2	3	1	1	5	0.000	0.000	0.000	0.000	Bottom	22.0	5.3560	0.155453	27.0	7.0782	-0.794547	31.3	6.3674	100.0000	-1.269547	0.6	0.0	28.8	0.0	-1.744547	2959	3844	-1.744547	-1.744547	-1.744547	
RLY100_2	3	1	1	6	0.000	0.000	0.000	0.000	Bottom	22.4	5.8156	-0.057159	28.7	6.9400	-1.007159	34.5	5.5492	100.0000	-1.482159	0.4	0.0	60.4	0.0	-1.957159	2959	3844	-1.957159	-1.957159	-1.957159	
RLY100_2	3	1	1	7	0.000	0.000	0.000	0.000	Bottom	21.7	5.2356	0.154961	27.2	6.4784	-0.795039	32.9	5.7170	100.0000	-1.270039	8.9	0.0	9.5	0.0	-1.745039	2959	3844	-1.745039	-1.745039	-1.745039	
RLY100_2	3	1	1	8	0.000	0.000	0.000	0.000	Bottom	21.9	6.1620	0.081696	27.8	7.0755	-0.868304	32.0	6.4481	100.0000	-1.343304	0.0	0.0	47.8	0.0	-1.818304	2959	3844	-1.818304	-1.818304	-1.818304	
RLY100_2	3	1	1	9	0.000	0.000	0.000	0.000	Bottom	22.1	5.8750	-0.014656	28.5	6.6724	-0.964656	34.1	5.7431	100.0000	-1.439656	0.0	0.0	2.8	0.0	-1.914656	2959	3844	-1.914656	-1.914656	-1.914656	
RLY100_2	3	1	1	10	0.000	0.000	0.000	0.000	Bottom	21.8	5.9480	0.155173	27.0	6.6881	-0.794827	31.6	6.8947	100.0000	-1.269827	0.4	0.0	12.8	0.0	-1.744827	2959	3844	-1.744827	-1.744827	-1.744827	
RLY100_2	3	1	1	11	0.000	0.000	0.000	0.000	Bottom	22.3	6.6627	0.003776	28.5	6.8006	-0.946223	32.7	6.5712	100.0000	-1.421224	6.8	0.0	37.9	0.0	-1.896224	2959	3844	-1.896223	-1.896224	-1.896223	
RLY100_2	3	1	1	12	0.000	0.000	0.000	0.000	Bottom	21.9	5.6462	0.072295	28.0	7.0562	-0.877705	33.6	6.4902	100.0000	-1.352705	6.6	0.0	16.0	0.0	-1.827706	2959	3844	-1.827705	-1.827706	-1.827705	
RLY100_2	3	1	1	13	0.000	0.000	0.000	0.000	Bottom	22.0	5.3026	0.154846	27.1	6.7447	-0.795154	31.5	6.9375	100.0000	-1.270154	0.0	0.0	8.5	0.0	-1.745154	2959	3844	-1.745154	-1.745154	-1.745154	
RLY100_2	3	1	1	14	0.000	0.000	0.000	0.000	Bottom	22.3	6.7534	-0.101155	29.8	6.7264	-1.051155	35.0	6.8703	100.0000	-1.526155	4.9	0.0	35.8	0.0	-2.001155	2959	3844	-2.001155	-2.001155	-2.001155	
RLY100_2	3	1	1	15	0.000	0.000	0.000	0.000	Bottom	21.7	5.7817	0.154579	27.2	6.1871	-0.795421	31.3	6.8045	100.0000	-1.270421	0.0	0.0	0.0	0.0	-1.745421	2959	3844	-1.745421	-1.745421	-1.745421	
RLY100_2	3	1	1	16	0.000	0.000	0.000	0.000	Bottom	22.1	5.7034	0.077825	28.1	7.0037	-0.872175	32.2	6.7920	100.0000	-1.347175	0.0	0.0	10.1	0.0	-1.822175	2959	3844	-1.822175	-1.822175	-1.822175	
RLY100_2	3	1	1	17	0.000	0.000	0.000	0.000	Bottom	22.3	6.0673	0.016521	28.5	7.4078	-0.933479	33.7	5.4149	100.0000	-1.408479	0.0	0.0	15.9	0.0	-1.883479	2959	3844	-1.883479	-1.883479	-1.883479	
RLY100_2	3	1	1	18	0.000	0.000	0.000	0.000	Bottom	21.8	5.2469	0.153568	27.0	6.1665	-0.796432	31.4	6.5594	100.0000	-1.271432	0.0	0.0	17.6	0.0	-1.746432	2959	3844	-1.746432	-1.746432	-1.746432	
RLY100_2	3	1	1	19	0.000	0.000	0.000	0.000	Bottom	22.3	6.7929	-0.061020	29.4	6.9107	-1.011020	34.6	5.3614	100.0000	-1.486020	5.1	0.0	22.5	0.0	-1.961020	2959	3844	-1.961020	-1.961020	-1.961020	
RLY100_2	3	1	1	20	0.000	0.000	0.000	0.000	Bottom	22.0	5.5753	0.152436	27.6	6.8114	-0.797564	31.5	7.0596	100.0000	-1.272564	4.7	0.3	7.0	0.0	-1.747564	2959	3844	-1.747564	-1.747564	-1.747564	
RLY100_2	3	1	1	21	0.000	0.000	0.000	0.000	Bottom	22.5	6.5232	0.015584	28.7	6.7972	-0.934416	32.6	6.1069	100.0000	-1.409415	3.7	0.0	52.0	0.0	-1.884416	2959	3844	-1.884415	-1.884416	-1.884415	
RLY100_2	3	1	1	22	0.000	0.000	0.000	0.000	Bottom	22.3	6.7401	-0.061007	29.4	6.6578	-1.011007	34.7	6.3829	100.0000	-1.486007	19.4	0.0	7.5	0.0	-1.961007	2959	3844	-1.961007	-1.961007	-1.961007	
RLY100_2	3	1	1	23	0.000	0.000	0.000	0.000	Bottom	22.7	5.7667	-0.001141	29.3	6.7196	-0.951141	34.6	5.5209	100.0000	-1.426141	0.0	0.0	46.6	0.0	-1.901141	2959	3844	-1.901141	-1.901141	-1.901141	
RLY100_2	3	1	1	24	0.000	0.000	0.000	0.000	Bottom	22.6	5.4602	0.152589	27.8	6.8221	-0.797411	31.9	6.4115	100.0000	-1.272411	0.0	0.0	27.9	0.0	-1.747411	2959	3844	-1.747411	-1.747411	-1.747411	
RLY100_2	3	1	1	25	0.000	0.000	0.000	0.000	Bottom	22.7	5.6221	0.078577	28.4	6.8578	-0.871423	32.7	6.8438	100.0000	-1.346424	0.0	1.1	31.8	0.0	-1.821423	2959	3844	-1.821423	-1.821423	-1.821423	
RLY100_2	3	1	1	26	0.000	0.000	0.000	0.000	Bottom	22.8	6.1582	0.000039	29.2	6.6562	-0.949961	33.4	6.7948	100.0000	-1.424961	1.3	0.2	56.9	0.0	-1.899961	2959	3844	-1.899961	-1.899961	-1.899961	
RLY100_2	3	1	1	27	0.000	0.000	0.000	0.000	Bottom	22.1	5.2278	0.152895	27.7	7.0829	-0.797105	31.8	6.1209	100.0000	-1.272105	3.5	0.0	18.1	0.0	-1.747105	2959	3844	-1.747105	-1.747105	-1.747105	
RLY100_2	3	1	1	28	0.000	0.000	0.000	0.000	Bottom	22.9	5.5624	-0.019130	29.2	6.5043	-0.969130	33.7	6.6194	100.0000	-1.444130	0.0	0.0	8.5	0.0	-1.919130	2959	3844	-1.919130	-1.919130	-1.919130	
RLY100_2	3	1	1	29	0.000	0.000	0.000	0.000	Bottom	22.4	5.3617	0.164190	27.6	6.9291	-0.785810	33.8	5.4609	100.0000	-1.260810	0.0	0.0	34.7	0.0	-1.735810	2959	3844	-1.735810	-1.735810	-1.735810	
RLY100_2	3	1	1	30	0.000	0.000	0.000	0.000	Bottom	22.7	5.8152	0.078115	28.6	6.8271	-0.871885	33.0	6.8906	100.0000	-1.346885	0.0	0.0	43.3	0.0	-1.821885	2959	3844	-1.821885	-1.821885	-1.821885	
RLY100_2	4	1	1	1	0.000	0.000	0.000	0.000	Bottom	36.0	6.2629	0.159889	39.3	6.8458	-0.790111	40.6	6.5959	100.0000	-1.265111	0.0	3.2	0.0	0.0	-1.740111	1854	3847	-1.740111	-1.740111	-1.740111	
RLY100_2	4	1	1	2	0.000	0.000	0.000	0.000	Bottom	36.9	5.4504	0.277812	38.3	6.6442	-0.672188	39.4	7.0566	100.0000	-1.147188	0.0	3.5	0.0	0.2	-1.622188	1854	3847	-1.622188	-1.622188	-1.622188	
RLY100_2	4	1	1	3	0.000	0.000	0.000	0.000	Bottom	36.4	5.3869	0.221042	38.9	6.3370	-0.728958	40.1	6.8077	100.0000	-1.203958	0.0	0.1	0.0	0.1	-1.678958	1854	3847	-1.678958	-1.678958	-1.678958	
RLY100_2	4	1	1	4	0.000	0.000	0.000	0.000	Bottom	35.9	5.9298	0.167432	39.3	7.0749	-0.782568	40.4	6.8017	100.0000	-1.257568	0.0	4.5	0.0	0.0	-1.732568	1854	3847	-1.732568	-1.732568	-1.732568	
RLY100_2	4	1	1	5	0.000	0.000	0.000	0.000	Bottom	36.8	5.8204	0.276732	38.2	6.7102	-0.673268	39.5	6.6938	100.0000	-1.148268	0.0	6.4	0.0	1.1	-1.623268	1854	3847	-1.623268	-1.623268	-1.623268	
RLY100_2	4	1	1	6	0.000	0.000	0.000	0.000	Bottom	35.9	5.7546	0.118295	39.4	6.7229	-0.831705	40.6	6.8607	100.0000	-1.306705	0.0	1.1	0.0	0.2	-1.781705	1854	3847	-1.781705	-1.781705	-1.781705	
RLY100_2	4	1	1	7	0.000	0.000	0.000	0.000	Bottom	37.0	5.5281	0.276472	38.4	6.7748	-0.673528	39.6	6.7972	100.0000	-1.148528	0.0	3.4	0.0	0.0	-1.623528	1854	3847	-1.623528	-1.623528	-1.623528	
RLY100_2	4	1	1	8	0.000	0.000	0.000	0.000	Bottom	36.3	5.7463	0.222723	39.0	6.9829	-0.727277	40.1	6.8690	100.0000	-1.202277	0.0	1.5	0.0	4.3	-1.677277	1854	3847	-1.677277	-1.677277	-1.677277	
RLY100_2	4	1	1	9	0.000	0.000	0.000	0.000	Bottom	36.0	5.7161	0.151981	39.5	6.8533	-0.798019	40.3	6.5302	100.0000	-1.273019	0.0	1.6	0.0	0.3	-1.748019	1854	3847	-1.748019	-1.748019	-1.748019	
RLY100_2	4	1	1	10	0.000	0.000	0.000	0.000	Bottom	36.9	5.3489	0.276578	38.6	6.6231	-0.673422	39.4	6.8676	100.0000	-1.148422	0.0	3.6	0.0	0.8	-1.623422	1854	3847	-1.623422	-1.623422	-1.623422	
RLY100_2	4	1	1	11	0.000	0.000	0.000	0.000	Bottom	36.0	5.8178	0.166476	39.3	6.6230	-0.783524	40.3	6.6641	100.0000	-1.258524	0.0	0.6	0.0	0.0	-1.733524	1854	3847	-1.733524	-1.733524	-1.733524	
RLY100_2	4	1	1	12	0.000	0.000	0.000	0.000	Bottom	36.6	5.5393	0.215178	39.1	6.5458	-0.734822	39.9	6.7130	100.0000	-1.209822	0.0	2.0	0.0	0.8	-1.684822	1854	3847	-1.684822	-1.684822	-1.684822	
RLY100_2	4	1	1	13	0.000	0.000	0.000	0.000	Bottom	36.9	5.5226	0.276042	38.4	6.8169	-0.673958	39.4	6.9006	100.0000	-1.148958	0.0	3.5	0.0	0.3	-1.623958	1854	3847	-1.623958	-1.623958	-1.623958	
RLY100_2	4	1	1	14	0.000	0.000	0.000	0.000	Bottom	35.8	6.0121	0.082637	40.0	7.0980	-0.867363	40.8	6.9389	100.0000	-1.342363	0.0	0.0	0.0	0.0	-1.817363	1854	3847	-1.817363	-1.817363	-1.817363	
RLY100_2	4	1	1	15	0.000	0.000	0.000	0.000	Bottom	36.9	5.3227	0.275920	38.5	6.9999	-0.674080	39.6	6.8774	100.0000	-1.149080	0.0	3.1	0.0	0.1	-1.624080	1854	3847	-1.624080	-1.624080	-1.624080	
RLY100_2	4	1	1	16	0.000	0.000	0.000	0.000	Bottom	36.7	5.5742	0.219448	39.1	6.6383	-0.730552	40.0	6.6731	100.0000	-1.205552	0.0	3.0	0.0	2.7	-1.680552	1854	3847	-1.680552	-1.680552	-1.680552	
RLY100_2	4	1	1	17	0.000	0.000	0.000	0.000	Bottom	36.2	6.1564	0.170716	39.4	6.6881	-0.779284	40.4	6.9228	100.0000	-1.254284	0.0	1.5	0.0	0.1	-1.729284	1854	3847	-1.729284	-1.729284	-1.729284	
RLY100_2	4	1	1	18	0.000	0.000	0.000	0.000	Bottom	36.9	5.7819	0.275013	38.6	6.6445	-0.674987	40.0	6.7233	100.0000	-1.149987	0.0	1.8	0.0	1.3	-1.624987	1854	3847	-1.624987	-1.624987	-1.624987	
RLY100_2	4	1	1	19	0.000	0.000	0.000	0.000	Bottom	35.8	5.9653	0.114600	39.6	6.9161	-0.835400	40.5	6.6183	100.0000	-1.310400	0.0	1.1	0.0	0.0	-1.785400	1854	3847	-1.785400	-1.785400	-1.785400	
RLY100_2	4	1	1	20	0.000	0.000	0.000	0.000	Bottom	37.0	5.9421	0.274098	38.8	6.7912	-0.675902	39.7	7.1026	100.0000	-1.150902	0.0	3.4	0.0	0.5	-1.625902	1854	3847	-1.625902	-1.625902	-1.625902	
RLY100_2	4	1	1	21	0.000	0.000	0.000	0.000	Bottom	36.1	5.8055	0.169668	39.5	6.6935	-0.780332	40.3	6.7006	100.0000	-1.255332	0.0	0.3	0.0	1.4	-1.730332	1854	3847	-1.730332	-1.730332	-1.730332	
